Date and Time,Wheelchair Base Response
06/08/2019 10:03:28,STATUS: MOVEMENT,,
06/08/2019 10:03:28,STATUS: TELEMETRY,20.373V,0.000A,0.000A
06/08/2019 10:03:29,STATUS: DISTANCE,0.00,0.00
06/08/2019 10:03:29,STATUS: MOVEMENT,,
06/08/2019 10:03:29,STATUS: TELEMETRY,20.373V,0.000A,0.000A
06/08/2019 10:03:30,STATUS: DISTANCE,0.00,0.00
06/08/2019 10:03:30,STATUS: MOVEMENT,,
06/08/2019 10:03:30,STATUS: TELEMETRY,20.373V,0.000A,0.000A
06/08/2019 10:03:31,STATUS: DISTANCE,0.00,0.00
06/08/2019 10:03:31,STATUS: MOVEMENT,,
06/08/2019 10:03:31,STATUS: TELEMETRY,20.373V,0.000A,0.000A
06/08/2019 10:03:32,STATUS: DISTANCE,0.00,0.00
06/08/2019 10:03:32,STATUS: MOVEMENT,,
06/08/2019 10:03:32,STATUS: TELEMETRY,20.373V,0.000A,0.000A
06/08/2019 10:03:33,STATUS: DISTANCE,0.00,0.00
06/08/2019 10:03:33,STATUS: MOVEMENT,,
06/08/2019 10:03:33,STATUS: TELEMETRY,20.373V,0.000A,0.000A
06/08/2019 10:03:34,STATUS: DISTANCE,0.00,0.00
06/08/2019 10:03:34,STATUS: MOVEMENT,,
06/08/2019 10:03:34,STATUS: TELEMETRY,20.373V,0.000A,0.000A
06/08/2019 10:03:35,STATUS: DISTANCE,0.00,0.00
06/08/2019 10:03:35,STATUS: MOVEMENT,,
06/08/2019 10:03:35,STATUS: TELEMETRY,20.373V,0.000A,0.000A
06/08/2019 10:03:36,STATUS: DISTANCE,0.00,0.00
06/08/2019 10:03:36,STATUS: MOVEMENT,,
06/08/2019 10:03:36,STATUS: TELEMETRY,20.373V,0.000A,0.000A
06/08/2019 10:03:37,STATUS: DISTANCE,0.00,0.00
06/08/2019 10:03:37,STATUS: MOVEMENT,,
06/08/2019 10:03:37,STATUS: TELEMETRY,20.373V,0.000A,0.000A
06/08/2019 10:03:38,STATUS: DISTANCE,0.00,0.00
06/08/2019 10:03:38,STATUS: MOVEMENT,,
06/08/2019 10:03:38,STATUS: TELEMETRY,20.373V,0.000A,0.000A
06/08/2019 10:03:39,STATUS: DISTANCE,0.00,0.00
06/08/2019 10:03:39,STATUS: MOVEMENT,,
06/08/2019 10:03:39,STATUS: TELEMETRY,20.373V,0.000A,0.000A
06/08/2019 10:03:40,STATUS: DISTANCE,0.00,0.00
06/08/2019 10:03:40,STATUS: MOVEMENT,,
06/08/2019 10:03:40,STATUS: TELEMETRY,20.373V,0.000A,0.000A
06/08/2019 10:03:41,STATUS: DISTANCE,0.00,0.00
06/08/2019 10:03:41,STATUS: MOVEMENT,,
06/08/2019 10:03:41,STATUS: TELEMETRY,20.373V,0.000A,0.000A
06/08/2019 10:03:42,STATUS: DISTANCE,0.00,0.00
06/08/2019 10:03:42,STATUS: MOVEMENT,,
06/08/2019 10:03:42,STATUS: TELEMETRY,20.373V,0.000A,0.000A
06/08/2019 10:03:43,STATUS: DISTANCE,0.00,0.00
06/08/2019 10:03:43,STATUS: MOVEMENT,,
06/08/2019 10:03:43,STATUS: TELEMETRY,20.373V,0.000A,0.000A
06/08/2019 10:03:44,STATUS: DISTANCE,0.00,0.00
06/08/2019 10:03:44,STATUS: MOVEMENT,,
06/08/2019 10:03:44,STATUS: TELEMETRY,20.373V,0.000A,0.000A
06/08/2019 10:03:45,STATUS: DISTANCE,0.00,0.00
06/08/2019 10:03:45,STATUS: MOVEMENT,,
06/08/2019 10:03:45,STATUS: TELEMETRY,20.373V,0.000A,0.000A
06/08/2019 10:03:46,STATUS: DISTANCE,0.00,0.00
06/08/2019 10:03:46,STATUS: MOVEMENT,,
06/08/2019 10:03:46,STATUS: TELEMETRY,20.373V,0.000A,0.000A
06/08/2019 10:03:47,STATUS: DISTANCE,0.00,0.00
06/08/2019 10:03:47,STATUS: MOVEMENT,,
06/08/2019 10:03:47,STATUS: TELEMETRY,20.373V,0.000A,0.000A
06/08/2019 10:03:48,STATUS: DISTANCE,0.00,0.00
06/08/2019 10:03:48,STATUS: MOVEMENT,,
06/08/2019 10:03:48,STATUS: TELEMETRY,20.373V,0.000A,0.000A
06/08/2019 10:03:49,STATUS: DISTANCE,0.00,0.00
06/08/2019 10:03:49,STATUS: MOVEMENT,,
06/08/2019 10:03:49,STATUS: TELEMETRY,20.373V,0.000A,0.000A
06/08/2019 10:03:50,STATUS: DISTANCE,0.00,0.00
06/08/2019 10:03:50,STATUS: MOVEMENT,,
06/08/2019 10:03:50,STATUS: TELEMETRY,20.373V,0.000A,0.000A
06/08/2019 10:03:51,STATUS: DISTANCE,0.00,0.00
06/08/2019 10:03:51,STATUS: MOVEMENT,,
06/08/2019 10:03:51,STATUS: TELEMETRY,20.373V,0.000A,0.000A
06/08/2019 10:03:52,STATUS: DISTANCE,0.00,0.00
06/08/2019 10:03:52,STATUS: MOVEMENT,,
06/08/2019 10:03:52,STATUS: TELEMETRY,20.373V,0.000A,0.000A
06/08/2019 10:03:53,STATUS: DISTANCE,0.00,0.00
06/08/2019 10:03:53,STATUS: MOVEMENT,,
06/08/2019 10:03:53,STATUS: TELEMETRY,20.373V,0.000A,0.000A
06/08/2019 10:03:54,STATUS: DISTANCE,0.00,0.00
06/08/2019 10:03:54,STATUS: MOVEMENT,,
06/08/2019 10:03:54,STATUS: TELEMETRY,20.373V,0.000A,0.000A
06/08/2019 10:03:55,STATUS: DISTANCE,0.00,0.00
06/08/2019 10:03:55,STATUS: MOVEMENT,,
06/08/2019 10:03:55,STATUS: TELEMETRY,20.373V,0.000A,0.000A
06/08/2019 10:03:56,STATUS: DISTANCE,0.00,0.00
06/08/2019 10:03:56,STATUS: MOVEMENT,,
06/08/2019 10:03:56,STATUS: TELEMETRY,20.373V,0.000A,0.000A
06/08/2019 10:03:57,STATUS: DISTANCE,0.00,0.00
06/08/2019 10:03:57,STATUS: MOVEMENT,,
06/08/2019 10:03:57,STATUS: TELEMETRY,20.373V,0.000A,0.000A
06/08/2019 10:03:58,STATUS: DISTANCE,0.00,0.00
06/08/2019 10:03:58,STATUS: MOVEMENT,,
06/08/2019 10:03:58,STATUS: TELEMETRY,20.373V,0.000A,0.000A
06/08/2019 10:03:59,STATUS: DISTANCE,0.00,0.00
06/08/2019 10:03:59,STATUS: MOVEMENT,,
06/08/2019 10:03:59,STATUS: TELEMETRY,20.373V,0.000A,0.000A
06/08/2019 10:04:00,STATUS: DISTANCE,0.00,0.00
06/08/2019 10:04:00,STATUS: MOVEMENT,,
06/08/2019 10:04:00,STATUS: TELEMETRY,20.373V,0.000A,0.000A
06/08/2019 10:04:01,STATUS: DISTANCE,0.00,0.00
06/08/2019 10:04:01,STATUS: MOVEMENT,,
06/08/2019 10:04:01,STATUS: TELEMETRY,20.373V,0.000A,0.000A
06/08/2019 10:04:02,STATUS: DISTANCE,0.00,0.00
06/08/2019 10:04:02,STATUS: MOVEMENT,,
06/08/2019 10:04:02,STATUS: TELEMETRY,20.373V,0.000A,0.000A
06/08/2019 10:04:05,STATUS: DISTANCE,0.00,0.00
06/08/2019 10:04:05,STATUS: MOVEMENT,,
06/08/2019 10:04:05,STATUS: TELEMETRY,20.373V,0.000A,0.000A
06/08/2019 10:04:05,INFO: Wheelchair starting up...
06/08/2019 10:04:05,INFO: Setup Complete.
06/08/2019 10:04:06,STATUS: DISTANCE,0.00,0.00
06/08/2019 10:04:06,STATUS: MOVEMENT,,
06/08/2019 10:04:06,STATUS: TELEMETRY,20.373V,0.000A,0.000A
06/08/2019 10:04:07,STATUS: DISTANCE,0.00,0.00
06/08/2019 10:04:07,STATUS: MOVEMENT,,
06/08/2019 10:04:07,STATUS: TELEMETRY,20.344V,0.000A,0.000A
06/08/2019 10:04:08,STATUS: DISTANCE,0.00,0.00
06/08/2019 10:04:08,STATUS: MOVEMENT,,
06/08/2019 10:04:08,STATUS: TELEMETRY,20.373V,0.000A,0.000A
06/08/2019 10:04:09,STATUS: DISTANCE,0.00,0.00
06/08/2019 10:04:09,STATUS: MOVEMENT,,
06/08/2019 10:04:09,STATUS: TELEMETRY,20.373V,0.000A,0.000A
06/08/2019 10:04:10,STATUS: DISTANCE,0.00,0.00
06/08/2019 10:04:10,STATUS: MOVEMENT,,
06/08/2019 10:04:10,STATUS: TELEMETRY,20.373V,0.000A,0.000A
06/08/2019 10:04:11,STATUS: DISTANCE,0.00,0.00
06/08/2019 10:04:11,STATUS: MOVEMENT,,
06/08/2019 10:04:11,STATUS: TELEMETRY,20.373V,0.000A,0.000A
06/08/2019 10:04:12,STATUS: DISTANCE,0.00,0.00
06/08/2019 10:04:12,STATUS: MOVEMENT,,
06/08/2019 10:04:12,STATUS: TELEMETRY,20.373V,0.000A,0.000A
06/08/2019 10:04:13,STATUS: DISTANCE,0.00,0.00
06/08/2019 10:04:13,STATUS: MOVEMENT,,
06/08/2019 10:04:13,STATUS: TELEMETRY,20.373V,0.000A,0.000A
06/08/2019 10:04:14,STATUS: DISTANCE,0.00,0.00
06/08/2019 10:04:14,STATUS: MOVEMENT,,
06/08/2019 10:04:14,STATUS: TELEMETRY,20.373V,0.000A,0.000A
06/08/2019 10:04:15,STATUS: DISTANCE,0.00,0.00
06/08/2019 10:04:15,STATUS: MOVEMENT,,
06/08/2019 10:04:15,STATUS: TELEMETRY,20.373V,0.000A,0.000A
06/08/2019 10:04:16,STATUS: DISTANCE,0.00,0.00
06/08/2019 10:04:16,STATUS: MOVEMENT,,
06/08/2019 10:04:16,STATUS: TELEMETRY,20.373V,0.000A,0.000A
06/08/2019 10:04:17,STATUS: DISTANCE,0.00,0.00
06/08/2019 10:04:17,STATUS: MOVEMENT,,
06/08/2019 10:04:17,STATUS: TELEMETRY,20.373V,0.000A,0.000A
06/08/2019 10:04:18,STATUS: DISTANCE,0.00,0.00
06/08/2019 10:04:18,STATUS: MOVEMENT,,
06/08/2019 10:04:18,STATUS: TELEMETRY,20.373V,0.000A,0.000A
06/08/2019 10:04:19,STATUS: DISTANCE,0.00,0.00
06/08/2019 10:04:19,STATUS: MOVEMENT,,
06/08/2019 10:04:19,STATUS: TELEMETRY,20.373V,0.000A,0.000A
06/08/2019 10:04:20,STATUS: DISTANCE,0.00,0.00
06/08/2019 10:04:20,STATUS: MOVEMENT,,
06/08/2019 10:04:20,STATUS: TELEMETRY,20.373V,0.000A,0.000A
06/08/2019 10:04:21,STATUS: DISTANCE,0.00,0.00
06/08/2019 10:04:21,STATUS: MOVEMENT,,
06/08/2019 10:04:21,STATUS: TELEMETRY,20.373V,0.000A,0.000A
06/08/2019 10:04:22,STATUS: DISTANCE,0.00,0.00
06/08/2019 10:04:22,STATUS: MOVEMENT,,
06/08/2019 10:04:22,STATUS: TELEMETRY,20.373V,0.000A,0.000A
06/08/2019 10:04:23,STATUS: DISTANCE,0.00,0.00
06/08/2019 10:04:23,STATUS: MOVEMENT,,
06/08/2019 10:04:23,STATUS: TELEMETRY,20.373V,0.000A,0.000A
06/08/2019 10:04:24,STATUS: DISTANCE,0.00,0.00
06/08/2019 10:04:24,STATUS: MOVEMENT,,
06/08/2019 10:04:24,STATUS: TELEMETRY,20.373V,0.000A,0.000A
06/08/2019 10:04:25,STATUS: DISTANCE,0.00,0.00
06/08/2019 10:04:25,STATUS: MOVEMENT,,
06/08/2019 10:04:25,STATUS: TELEMETRY,20.373V,0.000A,0.000A
06/08/2019 10:04:26,STATUS: DISTANCE,0.00,0.00
06/08/2019 10:04:26,STATUS: MOVEMENT,,
06/08/2019 10:04:26,STATUS: TELEMETRY,20.373V,0.000A,0.000A
06/08/2019 10:04:27,STATUS: DISTANCE,0.00,0.00
06/08/2019 10:04:27,STATUS: MOVEMENT,,
06/08/2019 10:04:27,STATUS: TELEMETRY,20.373V,0.000A,0.000A
06/08/2019 10:04:28,STATUS: DISTANCE,0.00,0.00
06/08/2019 10:04:28,STATUS: MOVEMENT,,
06/08/2019 10:04:28,STATUS: TELEMETRY,20.373V,0.000A,0.000A
06/08/2019 10:04:29,STATUS: DISTANCE,0.00,0.00
06/08/2019 10:04:29,STATUS: MOVEMENT,,
06/08/2019 10:04:29,STATUS: TELEMETRY,20.373V,0.000A,0.000A
06/08/2019 10:04:30,STATUS: DISTANCE,0.00,0.00
06/08/2019 10:04:30,STATUS: MOVEMENT,,
06/08/2019 10:04:30,STATUS: TELEMETRY,20.373V,0.000A,0.000A
06/08/2019 10:04:31,STATUS: DISTANCE,0.00,0.00
06/08/2019 10:04:31,STATUS: MOVEMENT,,
06/08/2019 10:04:31,STATUS: TELEMETRY,20.373V,0.000A,0.000A
06/08/2019 10:04:32,STATUS: DISTANCE,0.00,0.00
06/08/2019 10:04:32,STATUS: MOVEMENT,,
06/08/2019 10:04:32,STATUS: TELEMETRY,20.373V,0.000A,0.000A
06/08/2019 10:04:33,STATUS: DISTANCE,0.00,0.00
06/08/2019 10:04:33,STATUS: MOVEMENT,,
06/08/2019 10:04:33,STATUS: TELEMETRY,20.373V,0.000A,0.000A
06/08/2019 10:04:34,STATUS: DISTANCE,0.00,0.00
06/08/2019 10:04:34,STATUS: MOVEMENT,,
06/08/2019 10:04:34,STATUS: TELEMETRY,20.373V,0.000A,0.000A
06/08/2019 10:04:35,STATUS: DISTANCE,0.00,0.00
06/08/2019 10:04:35,STATUS: MOVEMENT,,
06/08/2019 10:04:35,STATUS: TELEMETRY,20.373V,0.000A,0.000A
06/08/2019 10:04:36,STATUS: DISTANCE,0.00,0.00
06/08/2019 10:04:36,STATUS: MOVEMENT,,
06/08/2019 10:04:36,STATUS: TELEMETRY,20.373V,0.000A,0.000A
06/08/2019 10:04:37,STATUS: DISTANCE,0.00,0.00
06/08/2019 10:04:37,STATUS: MOVEMENT,,
06/08/2019 10:04:37,STATUS: TELEMETRY,20.373V,0.000A,0.000A
06/08/2019 10:04:38,STATUS: DISTANCE,0.00,0.00
06/08/2019 10:04:38,STATUS: MOVEMENT,,
06/08/2019 10:04:38,STATUS: TELEMETRY,20.373V,0.000A,0.000A
06/08/2019 10:04:39,STATUS: DISTANCE,0.00,0.00
06/08/2019 10:04:39,STATUS: MOVEMENT,,
06/08/2019 10:04:39,STATUS: TELEMETRY,20.373V,0.000A,0.000A
06/08/2019 10:04:40,STATUS: DISTANCE,0.00,0.00
06/08/2019 10:04:40,STATUS: MOVEMENT,,
06/08/2019 10:04:40,STATUS: TELEMETRY,20.373V,0.000A,0.000A
06/08/2019 10:04:41,STATUS: DISTANCE,0.00,0.00
06/08/2019 10:04:41,STATUS: MOVEMENT,,
06/08/2019 10:04:41,STATUS: TELEMETRY,20.373V,0.000A,0.000A
06/08/2019 10:04:42,STATUS: DISTANCE,0.00,0.00
06/08/2019 10:04:42,STATUS: MOVEMENT,,
06/08/2019 10:04:42,STATUS: TELEMETRY,20.373V,0.000A,0.000A
06/08/2019 10:04:43,STATUS: DISTANCE,0.00,0.00
06/08/2019 10:04:43,STATUS: MOVEMENT,,
06/08/2019 10:04:43,STATUS: TELEMETRY,20.373V,0.000A,0.000A
06/08/2019 10:04:44,STATUS: DISTANCE,0.00,0.00
06/08/2019 10:04:44,STATUS: MOVEMENT,,
06/08/2019 10:04:44,STATUS: TELEMETRY,20.373V,0.000A,0.000A
06/08/2019 10:04:45,STATUS: DISTANCE,0.00,0.00
06/08/2019 10:04:45,STATUS: MOVEMENT,,
06/08/2019 10:04:45,STATUS: TELEMETRY,20.373V,0.000A,0.000A
06/08/2019 10:04:46,STATUS: DISTANCE,0.00,0.00
06/08/2019 10:04:46,STATUS: MOVEMENT,,
06/08/2019 10:04:46,STATUS: TELEMETRY,20.373V,0.000A,0.000A
06/08/2019 10:04:47,STATUS: DISTANCE,0.00,0.00
06/08/2019 10:04:47,STATUS: MOVEMENT,,
06/08/2019 10:04:47,STATUS: TELEMETRY,20.373V,0.000A,0.000A
06/08/2019 10:04:48,STATUS: DISTANCE,0.00,0.00
06/08/2019 10:04:48,STATUS: MOVEMENT,,
06/08/2019 10:04:48,STATUS: TELEMETRY,20.373V,0.000A,0.000A
06/08/2019 10:04:49,STATUS: DISTANCE,0.00,0.00
06/08/2019 10:04:49,STATUS: MOVEMENT,,
06/08/2019 10:04:49,STATUS: TELEMETRY,20.373V,0.000A,0.000A
06/08/2019 10:04:50,STATUS: DISTANCE,0.00,0.00
06/08/2019 10:04:50,STATUS: MOVEMENT,,
06/08/2019 10:04:50,STATUS: TELEMETRY,20.373V,0.000A,0.000A
06/08/2019 10:04:51,STATUS: DISTANCE,0.00,0.00
06/08/2019 10:04:51,STATUS: MOVEMENT,,
06/08/2019 10:04:51,STATUS: TELEMETRY,20.373V,0.000A,0.000A
06/08/2019 10:04:52,STATUS: DISTANCE,0.00,0.00
06/08/2019 10:04:52,STATUS: MOVEMENT,,
06/08/2019 10:04:52,STATUS: TELEMETRY,20.373V,0.000A,0.000A
06/08/2019 10:04:53,STATUS: DISTANCE,0.00,0.00
06/08/2019 10:04:53,STATUS: MOVEMENT,,
06/08/2019 10:04:53,STATUS: TELEMETRY,20.373V,0.000A,0.000A
06/08/2019 10:04:54,STATUS: DISTANCE,0.00,0.00
06/08/2019 10:04:54,STATUS: MOVEMENT,,
06/08/2019 10:04:54,STATUS: TELEMETRY,20.373V,0.000A,0.000A
06/08/2019 10:04:55,STATUS: DISTANCE,0.00,0.00
06/08/2019 10:04:55,STATUS: MOVEMENT,,
06/08/2019 10:04:55,STATUS: TELEMETRY,20.373V,0.000A,0.000A
06/08/2019 10:04:56,STATUS: DISTANCE,0.00,0.00
06/08/2019 10:04:56,STATUS: MOVEMENT,,
06/08/2019 10:04:56,STATUS: TELEMETRY,20.373V,0.000A,0.000A
06/08/2019 10:04:57,STATUS: DISTANCE,0.00,0.00
06/08/2019 10:04:57,STATUS: MOVEMENT,,
06/08/2019 10:04:57,STATUS: TELEMETRY,20.373V,0.000A,0.000A
06/08/2019 10:04:58,STATUS: DISTANCE,0.00,0.00
06/08/2019 10:04:58,STATUS: MOVEMENT,,
06/08/2019 10:04:58,STATUS: TELEMETRY,20.373V,0.000A,0.000A
06/08/2019 10:04:59,STATUS: DISTANCE,0.00,0.00
06/08/2019 10:04:59,STATUS: MOVEMENT,,
06/08/2019 10:04:59,STATUS: TELEMETRY,20.373V,0.000A,0.000A
06/08/2019 10:05:00,STATUS: DISTANCE,0.00,0.00
06/08/2019 10:05:00,STATUS: MOVEMENT,,
06/08/2019 10:05:00,STATUS: TELEMETRY,20.373V,0.000A,0.000A
06/08/2019 10:05:01,STATUS: DISTANCE,0.00,0.00
06/08/2019 10:05:01,STATUS: MOVEMENT,,
06/08/2019 10:05:01,STATUS: TELEMETRY,20.373V,0.000A,0.000A
06/08/2019 10:05:02,STATUS: DISTANCE,0.00,0.00
06/08/2019 10:05:02,STATUS: MOVEMENT,,
06/08/2019 10:05:02,STATUS: TELEMETRY,20.373V,0.000A,0.000A
06/08/2019 10:05:03,STATUS: DISTANCE,0.00,0.00
06/08/2019 10:05:03,STATUS: MOVEMENT,,
06/08/2019 10:05:03,STATUS: TELEMETRY,20.373V,0.000A,0.000A
06/08/2019 10:05:04,STATUS: DISTANCE,0.00,0.00
06/08/2019 10:05:04,STATUS: MOVEMENT,,
06/08/2019 10:05:04,STATUS: TELEMETRY,20.373V,0.000A,0.000A
06/08/2019 10:05:05,STATUS: DISTANCE,0.00,0.00
06/08/2019 10:05:05,STATUS: MOVEMENT,,
06/08/2019 10:05:05,STATUS: TELEMETRY,20.373V,0.000A,0.000A
06/08/2019 10:05:06,STATUS: DISTANCE,0.00,0.00
06/08/2019 10:05:06,STATUS: MOVEMENT,,
06/08/2019 10:05:06,STATUS: TELEMETRY,20.373V,0.000A,0.000A
06/08/2019 10:05:07,STATUS: DISTANCE,0.00,0.00
06/08/2019 10:05:07,STATUS: MOVEMENT,,
06/08/2019 10:05:07,STATUS: TELEMETRY,20.373V,0.000A,0.000A
06/08/2019 10:05:11,INFO: Wheelchair starting up...
06/08/2019 10:05:11,INFO: Setup Complete.
06/08/2019 10:05:12,STATUS: DISTANCE,0.00,0.00
06/08/2019 10:05:12,STATUS: MOVEMENT,,
06/08/2019 10:05:12,STATUS: TELEMETRY,20.373V,0.000A,0.000A
06/08/2019 10:05:13,STATUS: DISTANCE,0.00,0.00
06/08/2019 10:05:13,STATUS: MOVEMENT,,
06/08/2019 10:05:13,STATUS: TELEMETRY,20.373V,0.000A,0.000A
06/08/2019 10:05:14,STATUS: DISTANCE,0.00,0.00
06/08/2019 10:05:14,STATUS: MOVEMENT,,
06/08/2019 10:05:14,STATUS: TELEMETRY,20.373V,0.000A,0.000A
06/08/2019 10:05:15,STATUS: DISTANCE,0.00,0.00
06/08/2019 10:05:15,STATUS: MOVEMENT,,
06/08/2019 10:05:15,STATUS: TELEMETRY,20.373V,0.000A,0.000A
06/08/2019 10:05:16,STATUS: DISTANCE,0.00,0.00
06/08/2019 10:05:16,STATUS: MOVEMENT,,
06/08/2019 10:05:16,STATUS: TELEMETRY,20.373V,0.000A,0.000A
06/08/2019 10:05:17,STATUS: DISTANCE,0.00,0.00
06/08/2019 10:05:17,STATUS: MOVEMENT,,
06/08/2019 10:05:17,STATUS: TELEMETRY,20.373V,0.000A,0.000A
06/08/2019 10:05:18,STATUS: DISTANCE,0.00,0.00
06/08/2019 10:05:18,STATUS: MOVEMENT,,
06/08/2019 10:05:18,STATUS: TELEMETRY,20.373V,0.000A,0.000A
06/08/2019 10:05:19,STATUS: DISTANCE,0.00,0.00
06/08/2019 10:05:19,STATUS: MOVEMENT,,
06/08/2019 10:05:19,STATUS: TELEMETRY,20.373V,0.000A,0.000A
06/08/2019 10:05:20,STATUS: DISTANCE,0.00,0.00
06/08/2019 10:05:20,STATUS: MOVEMENT,,
06/08/2019 10:05:20,STATUS: TELEMETRY,20.373V,0.000A,0.000A
06/08/2019 10:05:21,STATUS: DISTANCE,0.00,0.00
06/08/2019 10:05:21,STATUS: MOVEMENT,,
06/08/2019 10:05:21,STATUS: TELEMETRY,20.373V,0.000A,0.000A
06/08/2019 10:05:22,STATUS: DISTANCE,0.00,0.00
06/08/2019 10:05:22,STATUS: MOVEMENT,,
06/08/2019 10:05:22,STATUS: TELEMETRY,20.373V,0.000A,0.000A
06/08/2019 10:05:23,STATUS: DISTANCE,0.00,0.00
06/08/2019 10:05:23,STATUS: MOVEMENT,,
06/08/2019 10:05:23,STATUS: TELEMETRY,20.373V,0.000A,0.000A
06/08/2019 10:05:24,STATUS: DISTANCE,0.00,0.00
06/08/2019 10:05:24,STATUS: MOVEMENT,,
06/08/2019 10:05:24,STATUS: TELEMETRY,20.373V,0.000A,0.000A
06/08/2019 10:05:25,STATUS: DISTANCE,0.00,0.00
06/08/2019 10:05:25,STATUS: MOVEMENT,,
06/08/2019 10:05:25,STATUS: TELEMETRY,20.373V,0.000A,0.000A
06/08/2019 10:05:26,STATUS: DISTANCE,0.00,0.00
06/08/2019 10:05:26,STATUS: MOVEMENT,,
06/08/2019 10:05:26,STATUS: TELEMETRY,20.373V,0.000A,0.000A
06/08/2019 10:05:27,STATUS: DISTANCE,0.00,0.00
06/08/2019 10:05:27,STATUS: MOVEMENT,,
06/08/2019 10:05:27,STATUS: TELEMETRY,20.373V,0.000A,0.000A
06/08/2019 10:05:28,STATUS: DISTANCE,0.00,0.00
06/08/2019 10:05:28,STATUS: MOVEMENT,,
06/08/2019 10:05:28,STATUS: TELEMETRY,20.373V,0.000A,0.000A
06/08/2019 10:05:29,STATUS: DISTANCE,0.00,0.00
06/08/2019 10:05:29,STATUS: MOVEMENT,,
06/08/2019 10:05:29,STATUS: TELEMETRY,20.373V,0.000A,0.000A
06/08/2019 10:05:30,STATUS: DISTANCE,0.00,0.00
06/08/2019 10:05:30,STATUS: MOVEMENT,,
06/08/2019 10:05:30,STATUS: TELEMETRY,20.373V,0.000A,0.000A
06/08/2019 10:05:31,STATUS: DISTANCE,0.00,0.00
06/08/2019 10:05:31,STATUS: MOVEMENT,,
06/08/2019 10:05:31,STATUS: TELEMETRY,20.373V,0.000A,0.000A
06/08/2019 10:05:32,STATUS: DISTANCE,0.00,0.00
06/08/2019 10:05:32,STATUS: MOVEMENT,,
06/08/2019 10:05:32,STATUS: TELEMETRY,20.373V,0.000A,0.000A
06/08/2019 10:05:33,STATUS: DISTANCE,0.00,0.00
06/08/2019 10:05:33,STATUS: MOVEMENT,,
06/08/2019 10:05:33,STATUS: TELEMETRY,20.373V,0.000A,0.000A
06/08/2019 10:05:34,STATUS: DISTANCE,0.00,0.00
06/08/2019 10:05:34,STATUS: MOVEMENT,,
06/08/2019 10:05:34,STATUS: TELEMETRY,20.373V,0.000A,0.000A
06/08/2019 10:05:35,STATUS: DISTANCE,0.00,0.00
06/08/2019 10:05:35,STATUS: MOVEMENT,,
06/08/2019 10:05:35,STATUS: TELEMETRY,20.373V,0.000A,0.000A
06/08/2019 10:05:36,STATUS: DISTANCE,0.00,0.00
06/08/2019 10:05:36,STATUS: MOVEMENT,,
06/08/2019 10:05:36,STATUS: TELEMETRY,20.373V,0.000A,0.000A
06/08/2019 10:05:37,STATUS: DISTANCE,0.00,0.00
06/08/2019 10:05:37,STATUS: MOVEMENT,,
06/08/2019 10:05:37,STATUS: TELEMETRY,20.373V,0.000A,0.000A
06/08/2019 10:05:38,STATUS: DISTANCE,0.00,0.00
06/08/2019 10:05:38,STATUS: MOVEMENT,,
06/08/2019 10:05:38,STATUS: TELEMETRY,20.373V,0.000A,0.000A
06/08/2019 10:05:39,STATUS: DISTANCE,0.00,0.00
06/08/2019 10:05:39,STATUS: MOVEMENT,,
06/08/2019 10:05:39,STATUS: TELEMETRY,20.373V,0.000A,0.000A
06/08/2019 10:05:40,STATUS: DISTANCE,0.00,0.00
06/08/2019 10:05:40,STATUS: MOVEMENT,,
06/08/2019 10:05:40,STATUS: TELEMETRY,20.373V,0.000A,0.000A
06/08/2019 10:05:41,STATUS: DISTANCE,0.00,0.00
06/08/2019 10:05:41,STATUS: MOVEMENT,,
06/08/2019 10:05:41,STATUS: TELEMETRY,20.373V,0.000A,0.000A
06/08/2019 10:05:42,STATUS: DISTANCE,0.00,0.00
06/08/2019 10:05:42,STATUS: MOVEMENT,,
06/08/2019 10:05:42,STATUS: TELEMETRY,20.373V,0.000A,0.000A
06/08/2019 10:05:43,STATUS: DISTANCE,0.00,0.00
06/08/2019 10:05:43,STATUS: MOVEMENT,,
06/08/2019 10:05:43,STATUS: TELEMETRY,20.373V,0.000A,0.000A
06/08/2019 10:05:44,STATUS: DISTANCE,0.00,0.00
06/08/2019 10:05:44,STATUS: MOVEMENT,,
06/08/2019 10:05:44,STATUS: TELEMETRY,20.373V,0.000A,0.000A
06/08/2019 10:05:45,STATUS: DISTANCE,0.00,0.00
06/08/2019 10:05:45,STATUS: MOVEMENT,,
06/08/2019 10:05:45,STATUS: TELEMETRY,20.373V,0.000A,0.000A
06/08/2019 10:05:46,STATUS: DISTANCE,0.00,0.00
06/08/2019 10:05:46,STATUS: MOVEMENT,,
06/08/2019 10:05:46,STATUS: TELEMETRY,20.373V,0.000A,0.000A
06/08/2019 10:05:47,STATUS: DISTANCE,0.00,0.00
06/08/2019 10:05:47,STATUS: MOVEMENT,,
06/08/2019 10:05:47,STATUS: TELEMETRY,20.373V,0.000A,0.000A
06/08/2019 10:05:48,STATUS: DISTANCE,0.00,0.00
06/08/2019 10:05:48,STATUS: MOVEMENT,,
06/08/2019 10:05:48,STATUS: TELEMETRY,20.373V,0.000A,0.000A
06/08/2019 10:05:49,STATUS: DISTANCE,0.00,0.00
06/08/2019 10:05:49,STATUS: MOVEMENT,,
06/08/2019 10:05:49,STATUS: TELEMETRY,20.373V,0.000A,0.000A
06/08/2019 10:05:50,STATUS: DISTANCE,0.00,0.00
